Latitude (degree),Longitude(degree),Region,Ocean,Marine Setting,Microplastics measurement,Unit,Year,Month,current_speed,temperature,salinity,Sampling Method,Mesh size (mm)
27.9456,-82.6943,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2017,7,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,10,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2016,11,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9528,-82.6416,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,5000.0,pieces/m3,2017,7,0.08854942,18.332,34.52,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.9237,-82.4807,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8589,-82.4686,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,3000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8096,-82.446,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8524,-82.4093,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.897,-82.4382,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,3000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.778,-82.5203,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,7000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.729,-82.4987,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6934,-82.5559,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,6000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.8261,-82.5675,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,4000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.7084,-82.6092,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6081,-82.5712,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.5737,-82.6868,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,670.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2017,4,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,5,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2017,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.61,-82.7832,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,2000.0,pieces/m3,2017,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,6,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,7,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,1000.0,pieces/m3,2016,8,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,0.0,pieces/m3,2016,9,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,5000.0,pieces/m3,2016,10,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
27.6279,-82.6415,Gulf of America (formerly Gulf of Mexico),Atlantic Ocean,Ocean water,3000.0,pieces/m3,2016,11,0.15153877,18.858,35.642,Van Dorn sampler,0.0012
